id,chain,offer,market,repeattrips,repeater,offerdate,category,quantity,company,offervalue,brand
90520885,18,1197502,11,0,False,2013-03-25,3203,1,106414464,0.75,13474
90548180,14,1208251,8,2,True,2013-04-23,2202,1,104460040,2.0,3718
90587177,14,1208251,8,1,True,2013-04-26,2202,1,104460040,2.0,3718
90675707,95,1197502,39,0,False,2013-03-26,3203,1,106414464,0.75,13474
90732345,4,1197502,1,0,False,2013-03-29,3203,1,106414464,0.75,13474
90744384,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
90887963,4,1200581,1,0,False,2013-03-30,1726,1,104460040,1.25,7668
91365072,18,1200582,11,0,False,2013-04-01,1726,1,104460040,1.25,7668
91452911,3,1197502,2,0,False,2013-04-04,3203,1,106414464,0.75,13474
91532519,3,1197502,2,0,False,2013-03-26,3203,1,106414464,0.75,13474
91550080,15,1204822,9,1,True,2013-04-05,5619,1,107717272,1.5,102504
91595859,18,1197502,11,0,False,2013-03-25,3203,1,106414464,0.75,13474
91662030,3,1200581,2,0,False,2013-03-31,1726,1,104460040,1.25,7668
91858772,4,1197502,1,0,False,2013-03-27,3203,1,106414464,0.75,13474
91998805,20,1208251,7,2,True,2013-04-26,2202,1,104460040,2.0,3718
92083732,4,1208251,1,1,True,2013-04-30,2202,1,104460040,2.0,3718
92194630,3,1208251,2,0,False,2013-04-26,2202,1,104460040,2.0,3718
92248581,95,1197502,39,0,False,2013-03-26,3203,1,106414464,0.75,13474
92736314,14,1208252,8,2,True,2013-04-25,2202,1,104460040,3.0,3718
92889445,20,1197502,7,0,False,2013-03-30,3203,1,106414464,0.75,13474
93512574,4,1204576,1,0,False,2013-04-04,5616,1,104610040,1.0,15889
93737740,15,1197502,9,0,False,2013-04-06,3203,1,106414464,0.75,13474
94315295,14,1197502,8,0,False,2013-03-29,3203,1,106414464,0.75,13474
94732389,20,1197502,7,0,False,2013-03-30,3203,1,106414464,0.75,13474
94877636,17,1208251,4,0,False,2013-04-28,2202,1,104460040,2.0,3718
95138078,14,1197502,8,0,False,2013-03-25,3203,1,106414464,0.75,13474
95268323,95,1197502,39,1,True,2013-03-26,3203,1,106414464,0.75,13474
95293170,4,1197502,1,0,False,2013-03-31,3203,1,106414464,0.75,13474
95670777,14,1197502,8,0,False,2013-04-19,3203,1,106414464,0.75,13474
95721843,14,1197502,8,0,False,2013-03-25,3203,1,106414464,0.75,13474
95890860,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
95990981,4,1197502,1,0,False,2013-03-31,3203,1,106414464,0.75,13474
96001726,14,1197502,8,1,True,2013-04-01,3203,1,106414464,0.75,13474
96203375,4,1197502,1,1,True,2013-03-29,3203,1,106414464,0.75,13474
96281025,18,1197502,11,0,False,2013-03-30,3203,1,106414464,0.75,13474
96401350,20,1197502,7,0,False,2013-03-25,3203,1,106414464,0.75,13474
96487967,95,1197502,39,1,True,2013-03-31,3203,1,106414464,0.75,13474
96689034,4,1208251,1,0,False,2013-04-23,2202,1,104460040,2.0,3718
96694287,4,1197502,1,0,False,2013-04-06,3203,1,106414464,0.75,13474
96695996,17,1200581,4,0,False,2013-04-07,1726,1,104460040,1.25,7668
96703041,18,1204821,11,0,False,2013-04-19,5619,1,107717272,1.5,102504
96705509,95,1208251,39,0,False,2013-04-28,2202,1,104460040,2.0,3718
96753577,18,1208251,11,0,False,2013-04-26,2202,1,104460040,2.0,3718
96787408,14,1197502,8,0,False,2013-03-29,3203,1,106414464,0.75,13474
96791189,14,1197502,8,0,False,2013-04-18,3203,1,106414464,0.75,13474
96798619,15,1208251,9,0,False,2013-04-24,2202,1,104460040,2.0,3718
96798901,3,1197502,2,1,True,2013-03-31,3203,1,106414464,0.75,13474
96862813,95,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
96910683,15,1197502,9,1,True,2013-03-25,3203,1,106414464,0.75,13474
96915406,14,1197502,8,0,False,2013-03-31,3203,1,106414464,0.75,13474
96925373,20,1197502,7,0,False,2013-03-25,3203,1,106414464,0.75,13474
96948714,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
96955164,15,1197502,9,0,False,2013-04-25,3203,1,106414464,0.75,13474
97014747,15,1197502,9,2,True,2013-03-25,3203,1,106414464,0.75,13474
97030643,95,1197502,39,0,False,2013-03-26,3203,1,106414464,0.75,13474
97065108,14,1197502,8,2,True,2013-03-29,3203,1,106414464,0.75,13474
97069364,15,1197502,9,0,False,2013-04-04,3203,1,106414464,0.75,13474
97072775,17,1204576,4,0,False,2013-04-04,5616,1,104610040,1.0,15889
97099738,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
97115483,4,1197502,1,0,False,2013-03-27,3203,1,106414464,0.75,13474
97132104,18,1208251,11,0,False,2013-04-23,2202,1,104460040,2.0,3718
97138046,14,1200582,8,2,True,2013-04-02,1726,1,104460040,1.25,7668
97167859,4,1197502,1,1,True,2013-04-02,3203,1,106414464,0.75,13474
97177041,17,1197502,4,0,False,2013-03-26,3203,1,106414464,0.75,13474
97186684,3,1200581,2,0,False,2013-04-01,1726,1,104460040,1.25,7668
97201274,15,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
97207695,18,1208251,11,0,False,2013-04-28,2202,1,104460040,2.0,3718
97207883,4,1208251,1,1,True,2013-04-23,2202,1,104460040,2.0,3718
97234456,15,1197502,9,0,False,2013-04-16,3203,1,106414464,0.75,13474
97252136,3,1197502,2,3,True,2013-03-26,3203,1,106414464,0.75,13474
97272067,20,1197502,7,0,False,2013-04-02,3203,1,106414464,0.75,13474
97286086,4,1208251,1,0,False,2013-04-27,2202,1,104460040,2.0,3718
97293086,4,1197502,1,2,True,2013-03-25,3203,1,106414464,0.75,13474
97294396,17,1204576,4,0,False,2013-04-05,5616,1,104610040,1.0,15889
97319874,14,1197502,8,0,False,2013-03-27,3203,1,106414464,0.75,13474
97403048,18,1197502,11,0,False,2013-03-28,3203,1,106414464,0.75,13474
97448121,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
97466869,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
97482367,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
97495805,18,1197502,11,2,True,2013-03-31,3203,1,106414464,0.75,13474
97508741,15,1197502,9,1,True,2013-03-28,3203,1,106414464,0.75,13474
97524505,15,1197502,9,0,False,2013-04-02,3203,1,106414464,0.75,13474
97545130,15,1200988,9,0,False,2013-03-26,3509,1,103320030,2.0,875
97549936,14,1197502,8,0,False,2013-04-01,3203,1,106414464,0.75,13474
97563244,14,1197502,8,0,False,2013-03-26,3203,1,106414464,0.75,13474
97569740,4,1208251,1,0,False,2013-04-26,2202,1,104460040,2.0,3718
97574851,17,1200582,4,0,False,2013-03-30,1726,1,104460040,1.25,7668
97588414,18,1204822,11,0,False,2013-04-17,5619,1,107717272,1.5,102504
97590292,14,1200581,8,0,False,2013-04-02,1726,1,104460040,1.25,7668
97603715,15,1197502,9,1,True,2013-04-17,3203,1,106414464,0.75,13474
97657346,88,1208251,14,0,False,2013-04-27,2202,1,104460040,2.0,3718
97682960,15,1208251,9,0,False,2013-04-28,2202,1,104460040,2.0,3718
97684130,20,1197502,7,1,True,2013-03-25,3203,1,106414464,0.75,13474
97698632,18,1208252,11,1,True,2013-04-25,2202,1,104460040,3.0,3718
97737931,15,1197502,9,0,False,2013-04-18,3203,1,106414464,0.75,13474
97751353,15,1204576,9,0,False,2013-04-25,5616,1,104610040,1.0,15889
97763238,4,1197502,1,0,False,2013-03-26,3203,1,106414464,0.75,13474
97795325,3,1204576,2,2,True,2013-04-04,5616,1,104610040,1.0,15889
97822056,14,1204576,8,0,False,2013-04-04,5616,1,104610040,1.0,15889
97962872,4,1197502,1,0,False,2013-04-08,3203,1,106414464,0.75,13474
97974482,18,1208251,11,1,True,2013-04-23,2202,1,104460040,2.0,3718
97984848,88,1204576,14,0,False,2013-04-04,5616,1,104610040,1.0,15889
97988427,17,1200581,4,0,False,2013-03-31,1726,1,104460040,1.25,7668
98071990,3,1197502,2,0,False,2013-04-01,3203,1,106414464,0.75,13474
98075215,4,1197502,1,0,False,2013-03-28,3203,1,106414464,0.75,13474
98081525,15,1197502,9,0,False,2013-04-02,3203,1,106414464,0.75,13474
98101226,88,1197502,14,1,True,2013-03-27,3203,1,106414464,0.75,13474
98104435,4,1197502,1,0,False,2013-03-27,3203,1,106414464,0.75,13474
98104751,20,1197502,7,0,False,2013-03-27,3203,1,106414464,0.75,13474
98106094,4,1197502,1,0,False,2013-04-17,3203,1,106414464,0.75,13474
98115925,88,1197502,14,0,False,2013-03-26,3203,1,106414464,0.75,13474
98180860,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
98189125,17,1197502,4,0,False,2013-04-07,3203,1,106414464,0.75,13474
98202210,15,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
98204879,4,1204576,1,0,False,2013-04-07,5616,1,104610040,1.0,15889
98206846,4,1208251,1,3,True,2013-04-23,2202,1,104460040,2.0,3718
98207874,4,1197502,1,1,True,2013-03-26,3203,1,106414464,0.75,13474
98219529,15,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
98249565,20,1197502,7,0,False,2013-03-27,3203,1,106414464,0.75,13474
98250861,15,1197502,9,0,False,2013-04-02,3203,1,106414464,0.75,13474
98254972,15,1197502,9,0,False,2013-04-17,3203,1,106414464,0.75,13474
98265099,14,1208251,8,0,False,2013-04-23,2202,1,104460040,2.0,3718
98272111,3,1197502,2,0,False,2013-04-19,3203,1,106414464,0.75,13474
98280071,15,1208251,9,0,False,2013-04-26,2202,1,104460040,2.0,3718
98292528,15,1204821,9,0,False,2013-04-24,5619,1,107717272,1.5,102504
98313447,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
98319236,17,1200581,4,0,False,2013-03-30,1726,1,104460040,1.25,7668
98330529,15,1197502,9,1,True,2013-04-01,3203,1,106414464,0.75,13474
98377774,20,1208251,7,1,True,2013-04-24,2202,1,104460040,2.0,3718
98395229,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
98408607,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
98411638,20,1197502,7,0,False,2013-04-18,3203,1,106414464,0.75,13474
98416819,17,1197502,4,0,False,2013-03-25,3203,1,106414464,0.75,13474
98422094,17,1197502,4,0,False,2013-03-27,3203,1,106414464,0.75,13474
98432209,14,1197502,8,0,False,2013-03-26,3203,1,106414464,0.75,13474
98440819,4,1197502,1,0,False,2013-04-21,3203,1,106414464,0.75,13474
98447256,17,1197502,4,0,False,2013-04-20,3203,1,106414464,0.75,13474
98453496,17,1197502,4,0,False,2013-03-27,3203,1,106414464,0.75,13474
98483399,15,1208251,9,0,False,2013-04-23,2202,1,104460040,2.0,3718
98496966,18,1197502,11,0,False,2013-04-01,3203,1,106414464,0.75,13474
98499811,17,1197502,4,0,False,2013-04-05,3203,1,106414464,0.75,13474
98500404,20,1200581,7,0,False,2013-03-30,1726,1,104460040,1.25,7668
98501271,15,1204822,9,0,False,2013-04-20,5619,1,107717272,1.5,102504
98507509,17,1197502,4,0,False,2013-04-07,3203,1,106414464,0.75,13474
98514496,15,1208251,9,0,False,2013-04-23,2202,1,104460040,2.0,3718
98540232,95,1197502,39,0,False,2013-03-29,3203,1,106414464,0.75,13474
98543680,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
98576426,95,1197502,39,0,False,2013-03-30,3203,1,106414464,0.75,13474
98664889,95,1197502,39,0,False,2013-03-25,3203,1,106414464,0.75,13474
98680391,88,1204576,14,0,False,2013-04-04,5616,1,104610040,1.0,15889
98688319,88,1208251,14,0,False,2013-04-24,2202,1,104460040,2.0,3718
98736485,4,1204576,1,0,False,2013-04-07,5616,1,104610040,1.0,15889
98750512,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
98765747,88,1200582,14,0,False,2013-04-08,1726,1,104460040,1.25,7668
98776344,4,1197502,1,0,False,2013-03-25,3203,1,106414464,0.75,13474
98789280,15,1208251,9,0,False,2013-04-27,2202,1,104460040,2.0,3718
98841084,17,1197502,4,0,False,2013-04-08,3203,1,106414464,0.75,13474
98864144,15,1197502,9,0,False,2013-04-16,3203,1,106414464,0.75,13474
98870517,14,1197502,8,0,False,2013-03-31,3203,1,106414464,0.75,13474
98883158,15,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
98887409,4,1204576,1,0,False,2013-04-06,5616,1,104610040,1.0,15889
98913505,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
98948079,4,1200581,1,0,False,2013-03-30,1726,1,104460040,1.25,7668
98970269,4,1208251,1,0,False,2013-04-25,2202,1,104460040,2.0,3718
98977997,18,1197502,11,1,True,2013-03-25,3203,1,106414464,0.75,13474
98991892,88,1197502,14,0,False,2013-03-25,3203,1,106414464,0.75,13474
99027930,88,1197502,14,0,False,2013-03-25,3203,1,106414464,0.75,13474
99048766,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
99056131,95,1204821,39,0,False,2013-04-17,5619,1,107717272,1.5,102504
99056555,18,1197502,11,1,True,2013-03-29,3203,1,106414464,0.75,13474
99066247,95,1197502,39,0,False,2013-04-06,3203,1,106414464,0.75,13474
99069701,20,1197502,7,0,False,2013-03-30,3203,1,106414464,0.75,13474
99088826,4,1197502,1,1,True,2013-04-03,3203,1,106414464,0.75,13474
99113586,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
99128004,17,1204576,4,0,False,2013-04-06,5616,1,104610040,1.0,15889
99136154,18,1204822,11,0,False,2013-04-19,5619,1,107717272,1.5,102504
99151280,14,1197502,8,1,True,2013-03-26,3203,1,106414464,0.75,13474
99155110,4,1197502,1,1,True,2013-03-27,3203,1,106414464,0.75,13474
99185180,15,1197502,9,0,False,2013-03-30,3203,1,106414464,0.75,13474
99195309,95,1200581,39,0,False,2013-04-10,1726,1,104460040,1.25,7668
99196847,4,1197502,1,1,True,2013-04-01,3203,1,106414464,0.75,13474
99205395,20,1197502,7,1,True,2013-03-30,3203,1,106414464,0.75,13474
99207287,15,1197502,9,2,True,2013-04-06,3203,1,106414464,0.75,13474
99228166,15,1197502,9,1,True,2013-03-29,3203,1,106414464,0.75,13474
99258138,4,1208251,1,2,True,2013-04-25,2202,1,104460040,2.0,3718
99268154,4,1204576,1,0,False,2013-04-05,5616,1,104610040,1.0,15889
99302327,20,1197502,7,0,False,2013-03-25,3203,1,106414464,0.75,13474
99335562,15,1197502,9,1,True,2013-04-06,3203,1,106414464,0.75,13474
99338226,20,1197502,7,1,True,2013-03-25,3203,1,106414464,0.75,13474
99341178,20,1197502,7,0,False,2013-03-25,3203,1,106414464,0.75,13474
99349386,17,1204576,4,0,False,2013-04-06,5616,1,104610040,1.0,15889
99355197,18,1197502,11,0,False,2013-04-02,3203,1,106414464,0.75,13474
99364271,15,1197502,9,0,False,2013-03-30,3203,1,106414464,0.75,13474
99377893,15,1197502,9,0,False,2013-03-30,3203,1,106414464,0.75,13474
99411486,18,1197502,11,0,False,2013-03-26,3203,1,106414464,0.75,13474
99416039,4,1197502,1,0,False,2013-03-29,3203,1,106414464,0.75,13474
99418677,15,1197502,9,0,False,2013-04-20,3203,1,106414464,0.75,13474
99425963,17,1197502,4,1,True,2013-03-26,3203,1,106414464,0.75,13474
99436424,17,1197502,4,1,True,2013-03-29,3203,1,106414464,0.75,13474
99451951,15,1204821,9,0,False,2013-04-06,5619,1,107717272,1.5,102504
99477625,18,1197502,11,0,False,2013-03-28,3203,1,106414464,0.75,13474
99481184,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
99501505,18,1197502,11,0,False,2013-04-18,3203,1,106414464,0.75,13474
99509388,17,1197502,4,0,False,2013-03-29,3203,1,106414464,0.75,13474
99510365,18,1197502,11,0,False,2013-03-27,3203,1,106414464,0.75,13474
99523112,15,1197502,9,1,True,2013-04-01,3203,1,106414464,0.75,13474
99537521,17,1197502,4,1,True,2013-03-28,3203,1,106414464,0.75,13474
99539357,4,1197502,1,0,False,2013-03-30,3203,1,106414464,0.75,13474
99544578,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
99549229,88,1197502,14,0,False,2013-03-26,3203,1,106414464,0.75,13474
99551842,15,1200581,9,0,False,2013-04-01,1726,1,104460040,1.25,7668
99572156,14,1197502,8,0,False,2013-03-25,3203,1,106414464,0.75,13474
99580828,18,1197502,11,0,False,2013-04-07,3203,1,106414464,0.75,13474
99584571,20,1197502,7,0,False,2013-04-02,3203,1,106414464,0.75,13474
99603641,15,1204576,9,0,False,2013-04-06,5616,1,104610040,1.0,15889
99642431,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
99644579,17,1197502,4,0,False,2013-03-25,3203,1,106414464,0.75,13474
99646230,15,1197502,9,1,True,2013-03-29,3203,1,106414464,0.75,13474
99646260,4,1208251,1,3,True,2013-04-23,2202,1,104460040,2.0,3718
99673095,18,1197502,11,0,False,2013-03-27,3203,1,106414464,0.75,13474
99673798,15,1204821,9,0,False,2013-04-02,5619,1,107717272,1.5,102504
99730812,95,1197502,39,0,False,2013-03-27,3203,1,106414464,0.75,13474
99735795,17,1200581,4,0,False,2013-03-31,1726,1,104460040,1.25,7668
99749966,15,1200582,9,0,False,2013-04-02,1726,1,104460040,1.25,7668
99752866,14,1197502,8,0,False,2013-03-28,3203,1,106414464,0.75,13474
99780431,15,1197502,9,0,False,2013-03-27,3203,1,106414464,0.75,13474
99782855,95,1197502,39,0,False,2013-03-28,3203,1,106414464,0.75,13474
99790764,20,1200581,7,0,False,2013-04-05,1726,1,104460040,1.25,7668
99803120,17,1197502,4,0,False,2013-04-05,3203,1,106414464,0.75,13474
99814147,4,1197502,1,0,False,2013-03-28,3203,1,106414464,0.75,13474
99832583,15,1204822,9,0,False,2013-04-03,5619,1,107717272,1.5,102504
99859747,14,1197502,8,1,True,2013-03-29,3203,1,106414464,0.75,13474
99865610,4,1200581,1,1,True,2013-03-29,1726,1,104460040,1.25,7668
99909413,14,1197502,8,0,False,2013-04-05,3203,1,106414464,0.75,13474
99917338,14,1200582,8,0,False,2013-04-02,1726,1,104460040,1.25,7668
99920806,3,1197502,2,0,False,2013-04-01,3203,1,106414464,0.75,13474
99922755,15,1204576,9,0,False,2013-04-04,5616,1,104610040,1.0,15889
99926227,14,1197502,8,0,False,2013-03-28,3203,1,106414464,0.75,13474
99989872,15,1197502,9,0,False,2013-04-03,3203,1,106414464,0.75,13474
100007447,15,1208251,9,1,True,2013-04-24,2202,1,104460040,2.0,3718
100012115,3,1208251,2,1,True,2013-04-23,2202,1,104460040,2.0,3718
100017875,3,1200581,2,0,False,2013-03-31,1726,1,104460040,1.25,7668
100033247,18,1200581,11,0,False,2013-03-30,1726,1,104460040,1.25,7668
100043455,20,1197502,7,0,False,2013-03-26,3203,1,106414464,0.75,13474
100051423,4,1197502,1,0,False,2013-03-26,3203,1,106414464,0.75,13474
100053952,15,1204821,9,0,False,2013-04-17,5619,1,107717272,1.5,102504
100072053,88,1197502,14,0,False,2013-04-07,3203,1,106414464,0.75,13474
100084808,20,1197502,7,0,False,2013-03-26,3203,1,106414464,0.75,13474
100166617,17,1197502,4,0,False,2013-03-27,3203,1,106414464,0.75,13474
100172712,95,1200581,39,0,False,2013-03-30,1726,1,104460040,1.25,7668
100200838,17,1208251,4,0,False,2013-04-24,2202,1,104460040,2.0,3718
100203970,17,1197502,4,0,False,2013-03-27,3203,1,106414464,0.75,13474
100230365,20,1197502,7,0,False,2013-03-30,3203,1,106414464,0.75,13474
100242632,18,1197502,11,0,False,2013-03-29,3203,1,106414464,0.75,13474
100245416,15,1208251,9,0,False,2013-04-23,2202,1,104460040,2.0,3718
100255631,15,1197502,9,0,False,2013-03-30,3203,1,106414464,0.75,13474
100258679,3,1208252,2,0,False,2013-04-25,2202,1,104460040,3.0,3718
100262437,18,1200581,11,0,False,2013-03-30,1726,1,104460040,1.25,7668
100295603,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
100304002,88,1197502,14,0,False,2013-04-05,3203,1,106414464,0.75,13474
100336704,17,1208252,4,0,False,2013-04-26,2202,1,104460040,3.0,3718
100337236,3,1197502,2,0,False,2013-03-27,3203,1,106414464,0.75,13474
100388469,88,1208251,14,0,False,2013-04-22,2202,1,104460040,2.0,3718
100398864,4,1208251,1,0,False,2013-04-23,2202,1,104460040,2.0,3718
100409626,15,1197502,9,0,False,2013-03-28,3203,1,106414464,0.75,13474
100409941,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
100432793,20,1197502,7,0,False,2013-03-30,3203,1,106414464,0.75,13474
100436813,20,1208251,7,0,False,2013-04-25,2202,1,104460040,2.0,3718
100436891,15,1197502,9,0,False,2013-04-04,3203,1,106414464,0.75,13474
100444554,15,1208251,9,1,True,2013-04-30,2202,1,104460040,2.0,3718
100453554,17,1197502,4,0,False,2013-03-28,3203,1,106414464,0.75,13474
100464937,14,1200581,8,0,False,2013-04-13,1726,1,104460040,1.25,7668
100470893,15,1204576,9,0,False,2013-04-07,5616,1,104610040,1.0,15889
100472970,4,1197502,1,0,False,2013-03-30,3203,1,106414464,0.75,13474
100541937,4,1200581,1,0,False,2013-04-02,1726,1,104460040,1.25,7668
100560096,4,1197502,1,0,False,2013-04-25,3203,1,106414464,0.75,13474
100568149,14,1197502,8,0,False,2013-04-16,3203,1,106414464,0.75,13474
100573433,15,1200581,9,0,False,2013-04-23,1726,1,104460040,1.25,7668
100630795,20,1197502,7,0,False,2013-03-27,3203,1,106414464,0.75,13474
100656827,4,1197502,1,0,False,2013-04-02,3203,1,106414464,0.75,13474
100662797,4,1197502,1,0,False,2013-03-25,3203,1,106414464,0.75,13474
100673476,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
100697908,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
100706175,4,1197502,1,0,False,2013-03-25,3203,1,106414464,0.75,13474
100740206,18,1197502,11,0,False,2013-03-25,3203,1,106414464,0.75,13474
100783010,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
100787762,4,1208251,1,0,False,2013-04-23,2202,1,104460040,2.0,3718
100792444,15,1197502,9,0,False,2013-03-26,3203,1,106414464,0.75,13474
100842719,4,1208251,1,0,False,2013-04-24,2202,1,104460040,2.0,3718
100860899,15,1204576,9,0,False,2013-04-07,5616,1,104610040,1.0,15889
100869455,15,1197502,9,0,False,2013-03-25,3203,1,106414464,0.75,13474
100909917,17,1197502,4,0,False,2013-03-25,3203,1,106414464,0.75,13474
100910717,14,1197502,8,0,False,2013-04-08,3203,1,106414464,0.75,13474
100931022,15,1197502,9,1,True,2013-04-18,3203,1,106414464,0.75,13474
100987885,3,1197502,2,0,False,2013-03-25,3203,1,106414464,0.75,13474
101021750,18,1204822,11,1,True,2013-04-11,5619,1,107717272,1.5,102504
101042547,95,1204822,39,0,False,2013-04-18,5619,1,107717272,1.5,102504
101047128,15,1204821,9,2,True,2013-04-01,5619,1,107717272,1.5,102504
101059240,15,1204821,9,3,True,2013-04-15,5619,1,107717272,1.5,102504
101068336,17,1200581,4,0,False,2013-03-30,1726,1,104460040,1.25,7668
